reporting_year,facility_id,facility_name,city,state,zip_code,latitude,longitude,primary_naics_code,industry_type_subparts,industry_type_sectors,total_reported_direct_emissions_mtco2e,continuous_emissions_monitoring,source_system,evidence_class,data_classification
2023,1007605,BROOKS LANDFILL,WICHITA,KS,67205,37.75793,-97.3899,562212,"C,HH",Waste,187249.05,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007606,ASH GROVE CEMENT-FOREMAN,Foreman,AR,71836,33.6936,-94.4166,327310,"C,H",Minerals,884374.698,Y,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007607,Victorville Sanitary Landfill,Victorville,CA,92392,34.5933,-117.269,562212,HH,Waste,50926.25,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007610,MAPLEWOOD RECYCLING AND WASTE DISPOSAL,JETERSVILLE,VA,23083,37.312186,-78.06143,562212,"C,HH",Waste,85976.798,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007611,MOUNTAINVIEW SANITARY LANDFILL,FROSTBURG,MD,21532,39.607222,-78.921944,562212,HH,Waste,4786.0,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007614,Shannon Road Landfill,Pine Bluff,AR,71603,34.20441,-92.099,562212,HH,Waste,18309.75,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007615,GROWS LDFL WASTE MGMT,MORRISVILLE,PA,19067,40.159344,-74.776695,562212,"C,HH",Waste,137858.838,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007617,"WASTE MANAGEMENT OF NEW YORK, LLC",CHAFFEE,NY,14030,42.58308,-78.4871,562212,"C,HH",Waste,41385.368,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007619,Stryker Creek,JACKSONVILLE,TX,75785,31.9381,-94.9883,221112,"C,D",Power Plants,640609.472,Y,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007621,"Martin Marietta South Texas Cement, LLC",New Braunfels,TX,78132,29.803771,-98.039969,327310,H,Minerals,1289116.35,Y,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007622,ALON REFINING KROTZ SPRINGS INC,KROTZ SPRINGS,LA,70750,30.526504,-91.748383,324110,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries",633553.722,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007624,OKC WASTE DISPOSAL /OKLAHOMA CITY LNDFLL,OKLAHOMA CITY,OK,73128,35.45087,-97.64588,562212,"C,HH",Waste,89432.0,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007625,CHALMETTE REFINING LLC - CHALMETTE REFINERY,CHALMETTE,LA,70043,29.936411,-89.972954,324110,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries",1568512.014,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007626,"Orion Engineered Carbons, LLC.",FRANKLIN,LA,70538,29.734346,-91.482148,325180,"C,X",Chemicals,181168.596,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007627,GEORGIA PACIFIC MONTICELLO LLC,MONTICELLO,MS,39654,31.621457,-90.079369,322130,"AA,C,TT","Pulp and Paper,Waste",498187.806,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007630,El Coqui Landfill,Humacao,PR,00791,18.132987,-65.820394,562212,HH,Waste,249572.0,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007631,COURTNEY RIDGE LANDFILL,SUGAR CREEK,MO,64058,39.14211,-94.39836,562212,"C,HH",Waste,55975.85,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007632,PRAIRIE VIEW REGIONAL WASTE FACILITY/LAMAR,LAMAR,MO,64759,37.545799,-94.297661,562212,"C,HH",Waste,48105.15,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007633,MALLARD LAKE LANDFILL,HANOVER PARK,IL,60133,41.952205,-88.13999,562212,"C,HH",Waste,14873.5,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007634,TULLYTOWN RESOURCE RECOVER FACILITY (TRRF) LANDFILL,TULLYTOWN,PA,19007,40.133394,-74.804474,562212,"C,HH",Waste,24350.224,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007635,MIDDLE PENINSULA LANDFILL,SALUDA,VA,23149,37.521681,-76.624614,562212,"C,HH",Waste,57194.444,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007636,S & S GRADING INC LANDFILL,CLARKSBURG,WV,26301,39.290691,-80.356681,562212,"C,HH",Waste,58597.1,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007638,TWIN BRIDGES RDF,DANVILLE,IN,46122,39.7507,-86.5006,562212,"C,HH",Waste,88132.5,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007639,Cumberland,CUMBERLAND CITY,TN,37050,36.3903,-87.6539,221112,"C,D",Power Plants,9455486.083,Y,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007640,H L Spurlock,MAYSVILLE,KY,41056,38.7,-83.8175,221112,"C,D",Power Plants,7372549.142,Y,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007642,NUCOR-YAMATO STEEL CO,BLYTHEVILLE,AR,72316,35.8925,-89.784167,331110,"C,Q",Metals,375416.836,Y,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007643,EXXONMOBIL BATON ROUGE REFINERY AND CHEMICAL PLANT,BATON ROUGE,LA,70805,30.484917,-91.17392,324110,"C,MM-REF,X,Y","Chemicals,Petroleum Product Suppliers,Refineries",5914861.886,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007645,ALLIANCE SANI LDFL,TAYLOR,PA,18517,41.3965,-75.7375,562212,"C,HH",Waste,47985.198,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007646,CROSSROADS LANDFILL,NORRIDGEWOCK,ME,04957,44.712556,-69.847255,562212,"C,HH",Waste,34847.568,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007647,NORTHWEST SANI LDFL,WEST SUNBURY,PA,16061,41.018347,-79.920039,562212,"C,HH",Waste,5565.594,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007648,HIGH ACRES LANDFILL & RECYCLING CENTER,FAIRPORT,NY,14450,43.08692,-77.38734,562212,"C,HH",Waste,91852.98,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007649,LAKE VIEW LDFL,ERIE,PA,16509,42.059457,-80.014484,562212,"C,HH",Waste,24739.564,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007650,Cape Canaveral,COCOA,FL,32927,28.4694,-80.7642,221112,D,Power Plants,2522128.184,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007651,DICALITE MINERALS LLC,BURNEY,CA,96013,41.0313,-121.6817,212390,C,Other,28615.686,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007652,MOHAWK VALLEY SANITARY LANDFILL,FRANKFORT,NY,13340,43.072769,-75.130331,562212,HH,Waste,13668.0,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007657,Hatters Pond Gas Plant,Creola,AL,36525,30.89274,-88.067093,211130,"C,NN-FRAC,W-PROC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",53560.582,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007658,US OIL & REFINING TACOMA,TACOMA,WA,98421,47.257694,-122.395259,324110,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries",148011.92,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007659,Springdale Generating Station (55196),SPRINGDALE,PA,15144,40.5447,-79.7678,221112,D,Power Plants,71493.861,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007660,Gleason Generating Facility,GLEASON,TN,38229,36.2454,-88.612,221112,"C,D",Power Plants,191242.892,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007661,MARTIN OPERATING PTNR LP,SMACKOVER,AR,71762,33.364143,-92.716924,324110,"C,MM-REF,P,Y","Chemicals,Petroleum Product Suppliers,Refineries",55520.2,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007662,NEW RIVER RESOURCE AUTHORITY REGIONAL SOLID WASTE MANAGEMENT FACILITY,DUBLIN,VA,24084,37.19319,-80.66975,562212,HH,Waste,73762.5,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007663,"CEMEX Construction Materials South, LLC",NEW BRAUNFELS,TX,78132,29.672028,-98.175083,327310,"C,H",Minerals,1065672.4,Y,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007665,GALLIA COUNTY LANDFILL *,BIDWELL,OH,45614,38.982266,-82.234745,562212,"C,HH",Waste,30453.7,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007666,Southern Sanitation Landfill,Russellville,KY,42276,36.892079,-86.911431,562212,HH,Waste,21068.25,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007667,MEADOWFILL LANDFILL,BRIDGEPORT,WV,26330,39.33861,-80.25694,562212,"C,HH",Waste,142787.72,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007668,REDWOOD LANDFILL,NOVATO,CA,94945,38.15728,-122.56884,562212,"C,HH",Waste,102635.472,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007669,CHICOPEE SANITARY LANDFILL,CHICOPEE,MA,01020,42.16711,-72.54246,562212,"C,HH",Waste,5416.598,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007670,NEW BOSTON LANDFILL,NEW BOSTON,TX,75570,33.46362,-94.434452,562212,"C,HH",Waste,41175.45,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007671,JAY COUNTY LANDFILL,PORTLAND,IN,47371,40.380206,-85.091221,562212,"C,HH",Waste,27026.86,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007672,"ELK RIVER SANITARY LANDFILL, INC.",ELK RIVER,MN,55330,45.377838,-93.564221,562212,"C,HH",Waste,35212.1,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007673,CENTRAL DISPOSAL SYSTEMS INC,LAKE MILLS,IA,50450,43.38633,-93.57196,562212,"C,HH",Waste,44514.16,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007674,KING GEORGE LANDFILL INC - WM,KING GEORGE,VA,22485,38.277541,-77.314301,562212,"C,HH",Waste,223063.98,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007677,Lancaster Waste to Energy Facility,Bainbridge,PA,17502,40.07434,-76.6409,562213,C,Waste,160651.186,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007678,THIELE KAOLIN COMPANY REEDY CREEK PLANT,WRENS,GA,30833,33.18192,-82.366887,212323,C,Other,34898.12,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007680,BRUNSWICK WASTE MANAGEMENT FACILITY,LAWRENCEVILLE,VA,23868,36.762423,-77.809706,562212,"C,HH",Waste,52172.05,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007681,Ozark Ridge Landfill,Danville,AR,72833,35.089806,-93.209194,562212,HH,Waste,15801.25,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007682,AZUSA LAND RECLAMATION CO INC INERT LF,AZUSA,CA,91702,34.11432,-117.92861,562212,"C,HH",Waste,167794.95,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007683,WASTE MANAGEMENT OF TUNICA LANDFILL INC,ROBINSONVILLE,MS,38664,34.787667,-90.248278,562212,"C,HH",Waste,19200.648,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007684,BAYTOWN LANDFILL,BAYTOWN,TX,77520,29.680398,-94.930647,562212,HH,Waste,25193.75,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007685,GRANBY SANITARY LANDFILL,GRANBY,MA,01033,42.22128,-72.54598,562212,HH,Waste,1137.75,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007686,SHADE LDFL,CAIRNBROOK,PA,15924,40.120114,-78.802068,562212,"C,HH",Waste,5807.5,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007687,RIVERBEND LANDFILL CO.,MCMINNVILLE,OR,97128,45.183508,-123.284245,562212,"C,HH",Waste,21076.676,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007688,KELLY RUN SANITATION,ELIZABETH,PA,15037,40.2475,-79.8863,562212,"C,HH",Waste,9123.25,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007689,USA WASTE OF VIRGINIA LANDFILLS - BETHEL LANDFILL,HAMPTON,VA,23666,37.07206,-76.42688,562212,"C,HH",Waste,41115.2,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007690,DICKINSON LANDFILL INC,SPIRIT LAKE,IA,51360,43.371407,-95.076991,562212,"C,HH",Waste,15752.55,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007691,South Hills (Armoni) Landfill,Library,PA,15129,40.27764,-79.98788,562212,"C,HH",Waste,9108.65,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007692,USA VALLEY FAC INC/VALLEY LDFL,IRWIN,PA,15642,40.385174,-79.67939,562212,"C,HH",Waste,17724.65,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007693,EL SOBRANTE LANDFILL,CORONA,CA,92883,33.781165,-117.472555,562212,"C,HH",Waste,129905.65,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007694,Chevron Oronite Oak Point,Belle Chasse,LA,70037,29.80832,-90.01291,325199,C,Chemicals,141735.316,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007695,NUCOR STEEL NEBRASKA,NORFOLK,NE,68701,42.078346,-97.360153,331110,"C,Q",Metals,190236.48,Y,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007697,G P GYPSUM SWEETWATER WALLBOARD PLANT,SWEETWATER,TX,79556,32.480516,-100.336402,327420,C,Minerals,71878.2935924,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007698,3M CO - WAUSAU DOWNTOWN,WAUSAU,WI,54401,44.95018,-89.63766,212313,C,Other,35940.864,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007699,Altamont Landfill & Resource Recovery Facility,Livermore,CA,94551,37.723116,-121.682053,562212,"C,HH",Waste,203453.936,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007700,Denver Regional North Landfill,Erie,CO,80516,40.024535,-105.027726,562212,HH,Waste,473.0,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007701,ENVIRONTECH LANDFILL,MORRIS,IL,60450,41.372551,-88.403155,562212,HH,Waste,2883.25,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007703,VENICE PARK RDF,LENNON,MI,48449,42.986172,-83.868516,562212,"C,HH",Waste,58453.024,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007704,VALLEY TRAIL RECYCLING & DISPOSAL FACILITY,BERLIN,WI,54923,43.958,-88.909,562212,"C,HH",Waste,17736.138,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007705,W M W I - TIMBERLINE TRAIL RDF,WEYERHAEUSER,WI,54895,45.45344,-91.362534,562212,"C,HH",Waste,17063.632,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007706,RICHLAND COUNTY LANDFILL,ELGIN,SC,29045,34.105278,-80.779444,562212,HH,Waste,89695.5,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007707,Central Landfill,McNeill,MS,39470,30.7073,-89.6017,562212,HH,Waste,71118.25,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007708,CITY & COUNTY OF HONOLULU - WAIMANALO GULCH MSWLF,KAPOLEI,HI,96707,21.344189,-158.117664,562212,HH,Waste,52271.5,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007709,DENVER ARAPAHOE DISPOSAL SITE-A WASTE MANAGEMENT COMPANY,AURORA,CO,80018,39.64582,-104.71626,562212,"C,HH",Waste,43853.276,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007710,ANTELOPE VALLEY RECYCLING AND DISPOSAL FACILITY,PALMDALE,CA,93551,34.5697,-118.1534,562212,"C,HH",Waste,67443.25,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007711,Jackson Madison County LF,Jackson,TN,38301,35.58951,-88.876253,562212,HH,Waste,25491.5,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007712,BROKEN ARROW LANDFLL,BROKEN ARROW,OK,74014,36.0851,-95.7328,562212,HH,Waste,4235.5,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007715,MESSER LLC CORTEZ PLANT,CORTEZ,CO,81321,37.343787,-108.760096,325120,"C,PP","Chemicals,Suppliers of CO2",828.284,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007716,PARKCHESTER SOUTH CONDOMINIUM,BRONX,NY,10462,40.8417,-73.86014,813990,C,Other,50721.77,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007717,CARESTREAM HEALTH INC.,WINDSOR,CO,80550,40.4584,-104.87399,325992,C,Chemicals,30627.584,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007718,SOUTHERN ALLEGHENIES LDFL,DAVIDSVILLE,PA,15928,40.23252,-78.895563,562212,"C,HH",Waste,9954.498,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007720,WATERS LANDFILL,FREDERIC,MI,49733,44.848798,-84.666213,562212,"C,HH",Waste,20076.996,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007721,HASTINGS SANITARY LANDFILL,HASTINGS,MI,49058,42.68087,-85.29081,562212,"C,HH",Waste,11459.45,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007722,TORO ENERGY OF OHIO - AMERICA S LANDFILL GAS,WAYNESBURG,OH,44688,40.707476,-81.259879,562212,"C,HH",Waste,69823.394,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007723,EVERGREEN RECYCLING & DISPOSAL,NORTHWOOD,OH,43619,41.604344,-83.453684,562212,"C,HH",Waste,33635.04,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007724,DEKALB COUNTY LANDFILL,DEKALB,IL,60115,41.897846,-88.685484,562212,"C,HH",Waste,109707.04,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007725,Metro Recycling and Disposal Facility,Franklin,WI,53132,42.84895,-88.06988,562212,"C,HH",Waste,29508.226,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007726,Pheasant Run Recycling and Disposal Facility,Bristol,WI,53104,42.582793,-88.043889,562212,"C,HH",Waste,22441.768,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007727,METRO METHANE RECOVERY FACILITY,MITCHELLVILLE,IA,50169,41.5989,-93.3548,562212,"C,HH",Waste,61540.422,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007728,TRI-CITY RDF,CARSONVILLE,MI,48419,43.437104,-82.731797,562212,"C,HH",Waste,13291.6,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007729,NORTHERN OAKS RECYCLING AND DISPOSAL,HARRISON,MI,48625,43.996167,-84.798074,562212,"C,HH",Waste,34528.73,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007730,"POET BIOREFINING LEIPSIC, LLC",LEIPSIC,OH,45856,41.119594,-83.971018,325193,C,Other,127984.868,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007731,GOPHER RESOURCE LLC,EAGAN,MN,55121,44.83348,-93.11997,331492,"C,R",Metals,96522.422,N,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
2023,1007732,Craven County Wood Energy,New Bern,NC,28562,35.1285,-77.17,221117,D,Power Plants,7362.986,Y,US EPA GHGRP,PUBLIC_GOVERNMENT_FACILITY_REFERENCE,PUBLIC_ENVIRONMENTAL_REPORTING
